codmat|descripcion|marca|codfam|subfam|Estado|undbase|und A|und B|und C 
005629|PAPEL H. SUAVE                   BLANCO |BLANCO X1|002|065|D|UNI|PAQ|O/P25|
005634|PAPEL H. ROLL  BCO    X1 UNI            |ROLL|002|065|D|UNI|PAQ20||
005635|PAPEL H. ROLL  BCO    X2 UNI            |ROLL|002|065|D|UNI|PAQ20||
005637|PAPEL H. SUAVE ENVOLT ROJA BCO  X2      |BLANCO X2|002|065|D|UNI|PAQ|O/P25|
005638|PAPEL H. GALA  COLOR  +SERVILL  X20  RLL|VILLETA|002|065|D|UNI|PAQ|P/O10|
005639|PAPEL H. SUAVE D/HJA  X2        ENV.AZUL|ENV.AZUL.|002|065|D|UNI|PAQ|O/P25|
005640|PAPEL H. GALA  COLOR  OFERTA    X22  RLL|ROLLOS|002|065|D|UNI|PAQ|P/O10|
005641|PAPEL H. ELITE COLOR  PAQUETE   X20  RLL|ELITE|002|065|D|UNI|PAQ|D/P|
005642|PAPEL H. ELITE BLANCO EXTRA PAQ 10X2 RLL|ELITE|002|065|D|UNI|PAQ|D/P|
005644|P.                                      |.|002|065|D|UNI|PAQ||
005646|P.                                      |.|002|065|D|UNI|PAQ||
005647|P.                                      |.|002|065|D|UNI|PAQ||
005648|P.                                      |.|002|065|D|UNI|PAQ||
005649|P.                                      ||002|065|D|UNI|PAQ||
005679|PAPEL PERIODICO 52 GR 61X86 COLOR       |ATLAS|002|070|D|CTO|RMA5||
005680|PAPEL PERIODICO 69X89 COLOR 52 GR|ATLAS|002|070|D|CTO|RMA5||
005681|PAPEL PERIODICO 48 GR 61X86 NATURAL     |ATLAS|002|070|D|CTO|RMA5||
005682|PAPEL PERIODICO 61X86 NATURAL 52 GR|IMPORTADO|002|070|D|CTO|RMA5||
005683|PAPEL PERIODICO 52 GR 69X89 NATURAL     |APC|002|070|D|CTO|RMA5||
005730|PAPEL PERIODICO 52 GR 61X86 NATURAL MEJ.|PARAMONGA|002|070|D|CTO|RMA5||
005731|PAPEL PERIODICO 52 GR 61X86 NATURAL     |PARAMONGA|002|070|D|CTO|RMA5||
005732|PAPEL PERIODICO 61X86 52 GR COLOR|PARAMONGA|002|070|D|CTO|RMA5||
005733|PAPEL PERIODICO 52 GR 69X89 NATURAL     |PARAMONGA|002|070|D|CTO|RMA5||
005734|PAPEL PERIODICO 52 GR 69X89 COLOR       |PARAMONGA|002|070|D|CTO|RMA5||
005739|PAPEL PERIODICO 48.8 GR 75X83 NATURAL   |CHAMPION|002|070|D|CTO|RMA5||
005751|PAPEL PERIODICO 52 GR 61X86 COLOR       |CANADIAN|002|070|D|CTO|RMA5||
005752|PAPEL PERIODICO 69X89X500 NATURAL       |SURCO|002|070|D|CTO|RMA5||
005753|PAPEL PERIODICO 61X86 NATURAL|PARAMONGA|002|070|D|CTO|RMA5||
005757|PAPEL PERIODICO 61X86 NATURAL 52 GR|PARAMONGA|002|070|D|CTO|RMA5||
005758|PAPEL PERIODICO 69X89 NATURAL 52 GR|PARAMONGA|002|070|D|CTO|RMA5||
005761|PAPEL PERIODICO 61X86 52 GR COLOR|PARAMONGA|002|070|D|CTO|RMA5||
005762|PAPEL PERIODICO 69X89 COLOR 52 GR|PARAMONGA|002|070|D|CTO|RMA5||
005763|PAPEL PERIODICO 52 GR 61X86 NATURAL MEJ.|PARAMONGA|002|070|D|CTO|RMA5||
005764|PAPEL PERIODICO 52 GR 69X89 NATURAL MEJ.|PARAMONGA|002|070|D|CTO|RMA5||
005765|PAPEL PERIODICO 52 GR 61X86 MELON       |PARAMONGA|002|070|D|CTO|RMA5||
005766|PAPEL PERIODICO 52 GR 69X89 MELON       |PARAMONGA|002|070|D|CTO|RMA5||
005767|PAPEL PERIODICO 52 GR 69X89 MELON       |DCN|002|070|D|CTO|RMA5||
005768|PAPEL PERIODICO 52 GR 61X86 AMARILLO    |PARAMONGA|002|070|D|CTO|RMA5||
005769|PAPEL PERIODICO 52 GR 69X89 AMARILLO    |PARAMONGA|002|070|D|CTO|RMA5||
005770|PAPEL PERIODICO 52 GR 61X86 CELESTE     |PARAMONGA|002|070|D|CTO|RMA5||
005771|PAPEL PERIODICO 52 GR 69X89 CELESTE     |PARAMONGA|002|070|D|CTO|RMA5||
005772|PAPEL PERIODICO 52 GR 69X89 CELESTE     |DCN|002|070|D|CTO|RMA5||
005773|PAPEL PERIODICO 52 GR 61X86 ROSADO      |PARAMONGA|002|070|D|CTO|RMA5||
005774|PAPEL PERIODICO 52 GR 69X89 ROSADO      |PARAMONGA|002|070|D|CTO|RMA5||
005775|PAPEL PERIODICO 52 GR 69X89 ROSADO      |DCN|002|070|D|CTO|RMA5||
005776|PAPEL PERIODICO 52 GR 61X86 VERDE       |PARAMONGA|002|070|D|CTO|RMA5||
005777|PAPEL PERIODICO 52 GR 69X89 VERDE       |PARAMONGA|002|070|D|CTO|RMA5||
005780|PAPEL PERIODICO 52 GR 61X86 NATURAL     |PARAMONGA|002|070|D|CTO|RMA5||
005781|PAPEL PERIODICO 52 GR 86X61 NATURAL     |PARAMONGA|002|070|D|CTO|RMA5||
005782|PAPEL PERIODICO 52 GR 61X86 NATURAL     |DCN|002|070|D|CTO|RMA5||
005801|PAPEL PERIODICO 52 GR 28X86 NATURAL     |PARAMONGA|002|070|D|CTO|RMA5||
005803|PAPEL PERIODICO 52 GR 28X86 AMARILLO    |PARAMONGA|002|070|D|CTO|RMA5||
005804|PAPEL PERIODICO 61X86 NATURAL 52 GR|GRAP|002|070|D|CTO|RMA5||
005809|PAPEL REGALO NOVIA CHICA                |CONTI|010|080|D|CTO|DOC0.120|CTO|RMA5
005810|PAPEL REGALO NOVIA GRANDE               |CONTI|010|080|D|CTO|DOC0.120|CTO|RMA5
005818|PAPEL REGALO BLANCO  100X70             |S/M|002|080|D|CTO|MLL10||
005820|PAPEL REGALO BLANCO  70X100  CLL        |S/M|002|080|D|CTO|MLL10||
005821|PAPEL REGALO BLANCO  70X50              |S/M|002|080|D|CTO|MLL10||
005822|PAPEL MG-EXTRA 50 GR 70X50              |IMPORTADO|002|080|D|CTO|MLL10||
005862|PAPEL SULFITO 30 GRS 34X47              |.|002|085|D|KLG|FDO25||
005863|SERPENTIN PAQUETE X 50                  |LLAMA|002|086|D|UNI|PAQ50|CTO5000|
005864|SERPENTINA (PAQ X 50)|CARNAVAL|002|086|D|UNI|PAQ50|CTO5000|
005865|SOBRE # 03 ESQUELA AEREO                |GRAFIPAPE|002|090|D|CTO|MLL10||
005873|SOBRE # 40 EXTOFI  80 GR AMER.          |SURCO|002|090|D|CTO|MLL10||
005874|SOBRE Nº 18 CARTA 80 GR C/S|ATLAS|002|090|D|CTO|MLL10||
005877|SOBRE # 11 OFICIO  80 GR C/S            |ATLAS|002|090|D|CTO|MLL10||
005878|SOBRE # 03 ESQUELA AEREO                |JUSTUS|002|090|D|CTO|MLL10||
005879|SOBRE # 09 OFICIO  60 GR                |JUSTUS|002|090|D|CTO|MLL10||
005880|SOBRE # 11                              |JUSTUS|002|090|D|CTO|MLL10||
005881|SOBRE # 16 CARTA   60 GR                |JUSTUS|002|090|D|CTO|MLL10||
005882|SOBRE # 09 OFICIO  56 GR                |GRAFIPAPE|002|090|D|CTO|MLL10||
005883|SOBRE # 11 OFICIO  75 GR                |GRAFIPAPE|002|090|D|CTO|MLL10||
005884|SOBRE # 16 CARTA   56 GR                |GRAFIPAPE|002|090|D|CTO|MLL10||
005885|SOBRE # 18 CARTA   75 GR                |GRAFIPAPE|002|090|D|CTO|MLL10||
005886|SOBRE # 03 ESQUELA AEREO                |PATRIA|002|090|D|CTO|MLL10||
005887|SOBRE # 08 OFICIO  AEREO|SURCO|002|090|D|CTO|MLL10||
005888|SOBRE # 11 OFICIO                       |PATRIA|002|090|D|CTO|MLL10|O/M10|
005889|SOBRE # 20 VISITA  80 GR                |SURCO|002|090|D|CTO|MLL10||
005890|SOBRE # 25 MATRIM  90 GR                |SURCO|002|090|D|CTO|MLL10||
005891|SOBRE # 03 ESQUELA AEREO                |S/M|002|090|D|UNI|MLL|O/M|
005892|SOBRE      OFICIO  AMERI|ATLAS|002|090|D|UNI|CTO|MLL|
005893|SOBRE # 18 CARTA   80 GR                |SURCO|002|090|D|CTO|MLL10||
005894|SOBRE # 03 ESQUELA AEREO|GALLO|002|090|D|CTO|MLL10||
005898|SOBRE # 08 OFICIO  AEREO                |GALLO|002|090|D|CTO|MLL10||
005899|SOBRE # 16 CARTA   60 GR                |GALLO|002|090|D|CTO|MLL10||
005900|SOBRE # 18 CARTA   80 GR                |GALLO|002|090|D|CTO|MLL10||
005901|SOBRE # 15 CARTA   AEREO                |GALLO|002|090|D|CTO|MLL10||
005902|SOBRE # 04 ESQUELA 60 GR                |GALLO|002|090|D|CTO|MLL10||
005903|SOBRE # 20 VISITA  80 GR                |GALLO|002|090|D|CTO|MLL10||
005904|SOBRE # 25 MATRIM  90 GR|GALLO|002|090|D|CTO|MLL10||
005905|SOBRE # 11 OFICIO  80 GR                |GALLO|002|090|D|CTO|UNI0.010|MLL10|
005906|SOBRE # 03 ESQUELA AEREO                |JUSTUS|002|090|D|CTO|MLL10||
005907|SOBRE BLANCO OFICIO|GALLO|002|090|D|CTO|MLL10||
005908|SOBRE BLANCO A-4|GALLO|002|090|D|CTO|MLL10|CTO|
005909|SOBRE BLCO CARTA                        |GALLO|002|090|D|CTO|MLL10||
005910|SOBRE BLCO 1/2OF                        |GALLO|002|090|D|CTO|MLL10||
005911|SOBRE BLCO EXTOF                        |GALLO|002|090|D|CTO|MLL10||
005912|SOBRE BLANCO 90G PAGO|GALLO|002|090|A|CTO|MLL10||
005913|SOBRE BLANCO CARTA|SHIP|002|090|D|CTO|MLL10||
005917|SOBRE KRAFT  OFICIO                     |S/M|002|095|D|CTO|MLL10|CTO100|
005924|SOBRE MANILA EXTRA OFICIO|LAROUSSE|002|095|D|CTO|MLL10||
005925|SOBRE MANILA EXTRA OFICIO|SHIP|002|095|D|CTO|MLL10||
005930|SOBRE MANILA CARTA                      |SHIP|002|095|D|CTO|MLL10||
005950|SOBRE MANILA CARTA     C/M              |S/M|002|095|D|CTO|UNI0.010||
005955|SOBRE MANILA OFICIO|KERO|002|095|D|CTO|MLL10||
005958|SOBRE MANILA EXTOFICIO CDCJ             |KEKO|002|095|D|CTO|MLL10||
005972|PAPEL FAX 216X 30M|LABELON|002|103|D|UNI|RLL|DOC|
005973|PAPEL FAX 210X 30M|GALLO|002|103|D|UNI|DOC||
005986|PAPEL FAX  88X 50M|F.PERUANOS|002|103|D|UNI|RLL||
005989|CUAD  ESCOLAR 96HJ T/LIN  ECO KID B     |STANDFORD|002|150|D|UNI|DOC|CTO|MLL
005990|CUAD  ESCOLAR 48HJ T/LIN  ECO KID B     |STANDFORD|002|150|D|UNI|DOC|CTO|MLL
005991|CUAD  ESCOLAR 48HJ T/LIN  JEAN B        |STANDFORD|002|150|D|UNI|DOC|CTO|
005992|CUAD  ESCOLAR 48HJ T/LIN  DISNEY B      |STANDFORD|002|150|D|UNI|DOC|CTO|MLL
005993|CUAD  ESCOLAR 96HJ T/LIN  MIX SURT B    |STANDFORD|002|150|D|UNI|DOC|CTO|
005997|CUAD  ESCOLAR 48HJ        DISENO "B"    |STANDFORD|010|150|D|UNI|CTO||
005998|CUAD  ESCOLAR 96HJ        DISENO "B"|STANDFORD|010|150|D|UNI|CTO||
005999|CUAD  ESCOLAR 96HJ RAYADO "B"           |STANDFORD|010|150|D|UNI|CTO|MLL|
006000|CUAD  ESCOLAR 96HJ CUADRI "B"           |STANDFORD|010|150|D|UNI|CTO|MLL|
006007|CUAD  ESCOLAR 96HJ RAYADO "B"           |STANDFORD|010|150|D|UNI|CTO|MLL|
006008|CUAD  ESCOLAR 96HJ CUADRI "B"           |STANDFORD|010|150|D|UNI|CTO|MLL|
006009|CUAD  ESCOLAR 96HJ D/RAYA "B"           |STANDFORD|010|150|D|UNI|CTO|MLL|
006010|CUAD  ESCOLAR 96HJ T/RAYA "B"           |STANDFORD|010|150|D|UNI|CTO|MLL|
006011|CUAD  DELUXE 100HJ KINDER "B"           |STANDFORD|010|150|D|UNI|CTO|MLL|
006012|CUAD  DELUXE 100HJ DECROLY "B"          |STANDFORD|010|150|D|UNI|CTO|MLL|
006013|CUAD  DELUXE  70HJ RAYADO "B"           |STANDFORD|002|150|D|UNI|CTO|MLL|
006014|CUAD  DELUXE  70HJ CUADRI "B"           |STANDFORD|002|150|D|UNI|CTO|MLL|
006015|CUAD  DELUXE 100HJ T/RAYA "B"           |STANDFORD|010|150|D|UNI|CTO|MLL|
006016|CUAD  DELUXE 100HJ RAYADO "B"           |STANDFORD|010|150|D|UNI|CTO|MLL|
006017|CUAD  DELUXE 100HJ CUADRI "B"           |STANDFORD|010|150|D|UNI|CTO|MLL|
006019|CUAD  DELUXE 100HJ RAYADO "B" C/M       |STANDFORD|010|150|D|UNI|CTO|MLL|
006020|CUAD  DELUXE 100HJ CUADRI "B" C/M       |STANDFORD|010|150|D|UNI|CTO|MLL|
006021|CUAD  DELUXE 100HJ D/RAYA "B"           |STANDFORD|010|150|D|UNI|CTO|MLL|
006022|CUAD  DELUXE 100HJ T/RAYA "B"           |STANDFORD|010|150|D|UNI|CTO|MLL|
006023|CUAD  DELUXE 100HJ CARTOG "B"           |STANDFORD|010|150|D|UNI|CTO|MLL|
006024|CUAD  DELUXE 100HJ INICIAL "B"          |STANDFORD|010|150|D|UNI|CTO|MLL|
006025|CUAD  DELUXE 100HJ T/REGL "B" JUVENIL|STANDFORD|010|150|D|UNI|DOC|CTO|MLL
006026|CUAD  DELUXE  92HJ CUADRI COLORES "B"   |CONTI|010|150|D|UNI|DOC|CTO|MLL
006027|CUAD  DELUXE  92HJ RAYADO COLORES "B"   |CONTI|010|150|D|UNI|DOC|CTO|MLL
006028|CUAD  ESCOLA 100HJ RAYADO|MIN.EDUC..|010|150|D|UNI|CTO||
006029|CUAD  ESCOLA 100HJ CUADRI|MIN.EDUC..|010|150|D|UNI|CTO||
006030|PAPEL OFICIO CUADRI 400PLG "B"          |STANDFORD|002|151|D|RML|RMA4||
006048|PAPEL PERIODICO 61X86 NATURAL "B" 52 GR|PARAMONGA|002|151|D|CTO|RMA5||
006070|ACEITE     MIMI X 60 CC.                |MIMI|003|001|D|UNI|DOC||
006071|ACEITE MIMI X 255 CC.                   |MIMI|003|001|D|UNI|DOC||
006072|ACEITE     JOHNSON CREMOSO X 90 ML.     |JOHNSON|003|001|D|UNI|DOC||
006073|ACEITE     JOHNSON'S X240 ML CREMOSO    |JOHNSON'S|003|001|D|UNI|DOC||
006074|ACEITE JOHNSON'S X 20 OZ USA            |JOHNSON'S|003|001|D|UNI|DOC||
006089|AGUA COL.  FLORECITAS X 60 ML.|FLORE.|003|004|D|UNI|DOC||
006103|AGUA COL.  CARMELA X 270 ML.            |CARMELA|003|004|D|UNI|DOC||
006136|JERINGAS   RYNCO     DESCARTABLE X 2 C.C|RYNCO|003|006|D|UNI|DOC|CTO|CJN1200
006137|JERINGA RYMCO DESCARTABLE X 3 C.C.      |RYMCO|003|006|D|UNI|DOC|CTO|CJN1200
006138|JERINGA RYMCO DESCARTABLE X 5 C.C.      |RYMCO|003|006|D|UNI|DOC|CTO|CJN1200
006139|JERINGA RYMCO TUBERCULINA X 1 CC.       |RYMCO|003|006|D|UNI|DOC|CTO|CJN1200
006140|JERINGA RYMCO DESCARTABLE X 10 CC.      |RYMCO|003|006|D|UNI|DOC|CTO|CJN900
006141|JERINGA RYMCO DESCARTABLE X 20 CC.      |RYMCO|003|006|D|UNI|DOC|CTO|CJN450
006144|AGUA       AZAHAR    X 240 C.C.         |.|003|006|D|UNI|DOC||
006149|AGUA FLORIDA MURRAY MINIATURA           |MURRAY|003|006|D|UNI|DOC|CJN288|
006155|BICARBO.   SANTE POTE X 50 GR.          |SANTE|003|006|D|UNI|DOC|UNI|
006157|CLEARASIL  CREMA                        |CLEARASIL|003|006|D|UNI|DOC||
006158|DENCORUB   FROTACION X 25 GR.           |DENCORUB|003|006|D|UNI|DOC|UNI|
006161|MENTHOLAT. FAMILIAR X 70 GR.            |MENTHOLAT|003|006|D|UNI|DOC||
006162|MENTHOLAT. GRANDE X 30 GR.              |MENTHOLAT|003|006|D|UNI|DOC||
006177|ESPARADRAPO LEUKOPLAS AZUL C/C 1.25X0.9 |LEUKOPLAS|003|006|D|UNI|DOC|CJA24|
006192|CURITAS HANSAPLAST GRANEL               |HANSAPLAST|003|006|D|UNI|CTO|MLL|
006204|ALCOHOL    SANTE  X  96* X 250 ML.      |SANTE|003|006|D|UNI|DOC||
006206|UNGUENTO   VICK VAPORUB X 38 GR.        |VICK|003|006|D|UNI|DOC||
006207|UNGUENTO   VICK VAPORUB X 70 GR.        |VICK|003|006|D|UNI|DOC||
006208|UNGUENTO   VICK VAPORUB LATITA X5 GR DSP|VICK|003|006|D|UNI|CJA||
006209|VICK       INHALADOR X12 TUBOS          |VICK|003|006|D|UNI|DSP||
006210|VICK       FORMULA 44 REGULAR X 60      |VICK|003|006|D|UNI|CJA||
006211|VICK       FORMULA 44 PAST.CEREZA X 60  |VICK|003|006|D|UNI|CJA||
006212|VICK VITAPIRENA X 50 SOBRES             |VICK|003|006|D|UNI|CJA||
006220|ALGODON GKF X 25 GR                     |CKF|003|006|D|UNI|DOC|PAQ96|
006225|ESPARAD.   LEUKOPOL  #2361 0.9X1.25     |LEUKOPL|003|006|D|UNI|DOC||
006226|ESPARAD.   LEUKOPOL  #2362 0.9X2.5      |LEUKOPL|003|006|D|UNI|DOC||
006227|ESPARAD.   LEUKOPOL  #2321 4.5 X 1.25   |LEUKOPL|003|006|D|UNI|DOC||
006231|ALCOHOL    PURO   X  96* X 60 ML.       |PURO|003|006|D|UNI|DOC||
006241|PARCHE INTI SOL 9 X12 SURTIDO           |INTI SOL|003|006|D|UNI|DOC||
006242|PARCHE INTI SOL 6 X 12 CM SURTIDO       |INTI SOL|003|006|D|UNI|DOC||
006247|ALGODON    COPPON    X25  GR.           |COPPON|003|006|D|UNI|DOC||
006248|ALGODON    COPPON    X 50 GR.           |COPPON|003|006|D|UNI|DOC||
006249|ALGODON    COPPON    X100 GR.           |COPON|003|006|D|UNI|DOC||
006250|ALGODON    COPPON    X250 GR.           |COPON|003|006|D|UNI|DOC||
006255|PARCHE     LEON BOLSA X12 DE X18X12+03  |LEON|003|006|D|UNI|BOL||
006264|GASA NECOTEX 1/2X0.1                    |NECOTEX|003|006|D|UNI|DOC||
006270|MAQ.AFEIT. ULTRABARBA  SHICK X 1 (TIRX24|ULTRABARB|003|006|D|UNI|CJN144|TIR24|DOC
006282|OXIGENTA   LANOXID   X500 ML 20 VOL.    |LANOXID|003|008|D|UNI|DOC||
006283|OXIGENTA   LANOXID   X1000 ML 20V       |LANOXID|003|008|D|UNI|DOC||
006285|OXIGENTA   LANOXID   X1000 ML 30V       |LANOXID|003|008|D|UNI|DOC||
006286|OXIGENTA LANOXID X 500/450 ML 60 VOL.   |LANOXID|003|008|D|UNI|DOC||
006287|OXIGENTA   LANOXID   X1000 ML 60V       |LANOXID|003|008|D|UNI|DOC||
006295|OXIGENTA LANOXID X 500/450 ML 40 VOL.   |LANOXID|003|008|D|UNI|DOC||
006300|OXIGENTA   ORLOX     X 50 ML  20 VOL    |ORLOX|003|008|D|UNI|DOC||
006301|OXIGENTA   SILUETA   X 50 ML  20/30 VOL.|SILUETA|003|008|D|UNI|DOC||
006305|BRILLANTINA REUTER X 25 CC              |REUTER|003|010|D|UNI|DOC|CJN144|
006309|BRONCEA    COCOBEACH 15ML CJAX30        |COCOBEACH|003|012|D|UNI|CJA||
006318|BRONCEA    ULTRA BRONZE                 |ULTRA B.|003|012|D|UNI|DOC||
006370|AGUA COLONIA AMARANDE X 100 ML.         |Q.S.|003|040|D|UNI|||
006399|COLONIA    MISTIC ZODIAC     PERF,      |GUSSAR|003|040|D|UNI|DOC||
006411|COLONIA    CACHET    X20 ML             |CACHET|003|040|D|UNI|DOC||
006489|COLONIA    PATRICHS   X 25  ML.         |PATRICHS|003|040|D|UNI|DOC|UNI|
006490|COLONIA                                 |.|003|040|D|UNI|DOC||
006511|COLONIA    MIMI X 60 ML.                |MIMI|003|040|D|UNI|DOC||
006512|COLONIA    MIMI X 180 ML.               |MIMI|003|040|D|UNI|DOC||
006516|COLONIA    PATRICH NOIR X 25 ML         |PATRICH|003|040|D|UNI|DOC|UNI|
006519|COLONIA    VERVE ORIENTAL SP. X 3 OZ.   |VERVE|003|040|D|UNI|DOC||
006520|COLONIA    VERVE SPRING   SP. X 3 OZ.   |VERVE|003|040|D|UNI|DOC||
006555|COLONIA    AMMEN     C/SPRAY+FRSCO. SURT|BRISTOL|003|040|D|UNI|UND|DOC|
006558|COLONIA    AMMEN     X100 ML C/V NINA   |BRISTOL|003|040|D|UNI|UND|DOC|
006584|COLONIA                                 |.|003|040|D|UNI|DOC||
006585|COLONIA                                 |.|003|040|D|UNI|DOC||
006587|COLONIA    CHARLIE   X16 C.C.  #153     |CHARLI|003|040|D|UNI|DOC||
006653|COLONIA    IRIOL     X140 ML SURT       |IRIOL|003|040|D|UNI|DOC||
006686|COLONIA    ARRU ARRU X25 ML CAJA X32    |ARRU ARRU|003|040|D|UNI|CJA||
006722|COMPACTO   ELIZABETH ARDEN              |E.A.|003|042|D|UNI|DOC||
006766|CREMA      NIVEA     X20 ML             |NIVEA|003|046|D|UNI|DOC||
006776|CREMA      POND'S    X30 ML "C,H,S"   NO|PONDS|003|046|D|UNI|DOC||
006777|CREMA      POND'S    X55 ML "C,S,H"   NO|PONDS|003|046|D|UNI|DOC||
006778|CREMA      POND'S    X100 ML "C,S,H"  NO|POND'S|003|046|D|UNI|DOC||
006780|CREMA      POND'S    X30 ML "S"       NO|POND'S|003|046|D|UNI|DOC||
006781|CREMA      POND'S    X55 ML  "S"      NO|POND'S|003|046|D|UNI|DOC||
006782|CREMA      POND'S  X 100 ML"S"        NO|POND'S|003|046|D|UNI|DOC||
006784|CREMA      POND'S  X 30  ML "H"       NO|POND'S|003|046|D|UNI|DOC||
006785|CREMA      POND'S  X 55  ML "H"       NO|POND'S|003|046|D|UNI|DOC||
006786|CREMA      POND'S  X 100 ML "H"       NO|POND'S|003|046|D|UNI|DOC||
006787|CREMA      POND'S  X 270 ML "C,S,H"   NO|POND'S|003|046|D|UNI|DOC|O/D12|
006796|CREMA      NIVEA MILK X 125 ML NORMAL   |NIVEA MIL|003|046|D|UNI|DOC||
006798|CREMA POND S "A" X 30 ML                |ANDINA|003|046|D|UNI|DOC||O/D12
006799|CREMA POND S "A" X 55 ML                |ANDINA|003|046|D|UNI|DOC||
006800|CREMA POND S "A" X 100 ML               |ANDINA|003|046|D|UNI|DOC||O/D12
006801|CREMA POND S "A" X 270 ML               |ANDINA|003|046|D|UNI|DOC||O/D12
006802|CREMA POND S "S" 100 +ANGEL FACE        |ANDINA|003|046|D|UNI|DOC||
006803|CREMA POND S "C" 100 +ANGEL FACE        |ANDINA|003|046|D|UNI|DOC||
006804|CREMA POND S "H" 100 +ANGEL FACE        |ANDINA|003|046|D|UNI|DOC||
006805|CREMA      BODY MILK X100 + JABON       |JOHNSON'S|003|046|D|UNI|DOC||
006810|CREMA      PONDS SUAVISANTE X 180 ML    |ANDINA|003|046|D|UNI|DOC||O/D12
006820|CREMA      VASELINE I.LOTION X 6 OZ.    |ANDINA|003|046|D|UNI|DOC||
006821|CREMA POND S "C" OF. 70 ML/30 ML        |ANDINA|003|046|D|UNI|DOC||
006822|CREMA POND S "S" OF. 70 ML/30 ML        |ANDINA|003|046|D|UNI|DOC||
006823|CREMA POND S "H" OF. 70 ML/30 ML        |ANDINA|003|046|D|UNI|DOC||
006824|CREMA      SUAVISANTE X180+CUTEX X50    |ANDINA|003|046|D|UNI|DOC||
006825|CREMA      BODY MILK X 400 ML.          |JOHNSON'S|003|046|D|UNI|DOC||
006827|CREMA      PONDS SUAVIZANTE X 95 ML     |ANDINA|003|046|D|UNI|DOC||
006828|CREMA      VASELINE I.C. X 6 OZ.        |ANDINA|003|046|D|UNI|DOC||
006867|CREMA      VASENOL  MANOS Y UNAS X 65 ML|ANDINA|003|046|D|UNI|DOC||
006905|CREMA      VASENOL X295+TALCO EFFICIENT |VASENOL|003|046|D|UNI|DOC|UNI|
006906|CREMA POND'S "S" PLUS LIPOSOMAS 100     |ANDINA|003|046|D|UNI|DOC||
006907|CREMA POND'S "F" FILTRO SOLAR 100GR     |ANDINA|003|046|D|UNI|DOC||
006929|CREMA      LECHUGA   X14 ML QUIMICA     |LECHUGA|003|046|D|UNI|DOC||
006930|CREMA      LECHUGA   X28 ML             |LECHUGA|003|046|D|UNI|DOC||
006989|CHAMPU     GARFIELD X 30 SACHET         |GARFIELD|003|050|D|UNI|DSP||
006999|CHAMPU     AQUAMARINE X 15 OZ.          |AQUAMARINE|003|050|D|UNI|DOC||
007001|CHAMPU                                  |.|003|050|D|UNI|DOC||
007005|CHAMPU     WHITE RAIN BABY X15 OZ       |WHITE R.|003|050|D|UNI|DOC||
007006|CHAMPU NOPUCID DSP. X 40 SACHET         |NOPUCID|003|050|D|UNI|DSP|D/D|
007010|CHAMPU     JOHNSON'S X285 + REACOND.    |JOHNSON'S|003|050|D|UNI|DOC||
007013|CHAMPU     FABERGE ORGANIC X 20 OZ NORMA|FABERGE O.|003|050|D|UNI|DOC||
007014|CHAMPU     FABERGE ORGANIC X 20 OZ EXT.B|FABERGE O.|003|050|D|UNI|DOC||
007015|CHAMPU     MIMI X 200 C.C.              |MIMI|003|050|D|UNI|DOC||
007019|CHAMPU     JOHNSON'S 2 EN 1 X400 ML     |JOHNSON'S|003|050|D|UNI|DOC||
007023|CHAMPU     CLINIC CREMA X 275 MELLIZO   |CLINIC|003|050|D|UNI|DOC||
007024|CHAMPU     FABERGE ORGANIC X 20 OZ.     |FABERGE|003|050|D|UNI|DOC||
007026|CHAMPU     CLINIC LIQUIDO X 225 ML      |CLINIC|003|050|D|UNI|DOC||
007027|CHAMPU     CLINIC CREMA X 225 ML        |CLINIC|003|050|D|UNI|DOC||
007029|CHAMPU     WELLAPON  EN SACHET X 48 UNI.|WELLA|003|050|D|UNI|CJA|D/C|
007031|CHAMPU     CAMOMILLA X320 ML MANZANILLA |CAMOMILLA|003|050|D|UNI|DOC||
007057|CHAMPU     MIMI X 60 ML                 |MIMI|003|050|D|UNI|DOC||
007060|CHAMPU     FABERGE ORGANIC X20 OZ. OIL  |FABERGE|003|050|D|UNI|DOC||
007061|CHAMPU                                  |.|003|050|D|UNI|DOC||
007062|CHAMPU     FABERGE ORGANIC X 20 OZ.     |FABERGE|003|050|D|UNI|DOC||
007067|CHAMPU     RAVE #4                      |RAVE|003|050|D|UNI|DOC||
007072|CHAMPU     JOHNSON + REACONDIC.X 214 ML.|JOHNSON'S|003|050|D|UNI|DOC||
007073|CHAMPU JOHNSON'S X 40 SACHET SURTIDO    |JOHNSON'S|003|050|D|UNI|DSP||
007076|CHAMPU JOHNSON GENTLE/REACOND.20/7      |JOHNSON'S|003|050|D|UNI|DOC||
007077|CHAMPU JOHNSON REG./REACOND.20/7        |JOHNSON'S|003|050|D|UNI|DOC||
007081|CHAMPU     BRECK X  18.75 OZ.           |BRECK|003|050|D|UNI|DOC||
007106|CHAMPU     JOHNSON'S X 60 CC  COJIN     |JOHNSON'S|003|050|D|UNI|UND|DOC|
007123|CHAMPU CRISAN X 48 SACHET               |CRISAN|003|050|D|UNI|DSP||
007128|CHAMPU     CRISAN X 100 ML              |Q.S.|003|050|D|UNI|DOC||
007130|CHAMPU     AQUAMARINE X 480 ML NORMAL   |AQUAMARINE|003|050|D|UNI|DOC||
